ccode1	ccode2	year	ISO3let1	ISO3let2	ISOShNm1	ISOShNm2	rlregion	region1	region2	tau_regi	tau_glob	tau_ld_1	tau_ld_2	riskT1	riskT2	uncertT	wrTu1v1	wrTu1v2	wrTu1vsq	wrTp1win	wrTstk1	wrTu1sq	wrTu1ac1	wrTu1ac2	wrTu1neg	wrTu1cp1	wrTu1cp2	wrTu1wr1	wrTu1wr2	wrTu2v2	wrTu2v1	wrTu2vsq	wrTp2win	wrTstk2	wrTu2sq	wrTu2ac2	wrTu2ac1	wrTu2neg	wrTu2cp2	wrTu2cp1	wrTu2wr2	wrTu2wr1	cwongo	cwongonm	cwinit	cwhost1	cwhost2	cwhostd	cwinitnm	cwdynm	cwkeynum	cwmidnme
325	230	1940	ITA	ESP	ITALY	SPAIN	1	1	1	-0.15333	-0.060102	-0.117101	0.219866	-0.508773	0.043924	 0.1488	1.550969	-0.861411	0.493137	0.607984	2.41238	0.493137	-0.861411	1.550969	0.605277	-1.253428	1.25115	0.109449	-0.086559	1.114526	-1.175049	-0.040412	0.237914	2.289575	-0.040412	-1.175049	1.114526	-0.630328	-1.937135	0.997202	-1.128695	-1.509738	0	0	1	4	1	4	3837	383701	3837	
325	345	1940	ITA	xxx	ITALY	None	1	1	1	0.252546	0.384556	-0.117101	0.19122	-0.508773	-0.480985	 0.1488	1.220484	-0.356676	0.493137	0.520088	1.57716	0.493137	-0.356676	1.220484	0.463587	-0.836588	0.964009	-0.032844	-0.2728	1.196062	-0.380313	0.46513	0.220585	1.576375	0.46513	-0.380313	1.196062	-0.032588	-1.159728	1.087283	-0.531074	-0.920781	0	0	1	4	2	4	3814	381401	3814	
325	350	1940	ITA	GRC	ITALY	GREECE	1	1	1	0.171341	0.291784	-0.117101	0.084788	-0.508773	-0.532547	 0.1488	1.290708	-0.45537	0.493137	0.572201	1.746079	0.493137	-0.45537	1.290708	0.543738	-0.883169	1.008535	0.047665	-0.166235	1.310638	-0.435707	0.517181	0.175539	1.746345	0.517181	-0.435707	1.310638	-0.129155	-1.260167	1.224073	-0.62795	-1.040181	0	0	1	5	1	5	418	41801	418	
325	380	1940	ITA	SWE	ITALY	SWEDEN	1	1	1	-0.107331	-0.042321	-0.117101	-0.046117	-0.508773	0.024653	 0.1488	1.516232	-0.802797	0.493137	0.796211	2.319029	0.493137	-0.802797	1.516232	1.04364	-1.006586	1.123591	0.549104	0.44721	1.085237	-1.120149	-0.022727	0.122073	2.205386	-0.022727	-1.120149	1.085237	-0.850931	-1.998076	1.025038	-1.350093	-1.789057	0	0	1	4	1	4	3720	372001	3720	
325	640	1940	ITA	TUR	ITALY	TURKEY	2	1	2	-0.40452	0.259071	-0.117101	0.37358	0.00546	-0.352848	 0.0887	1.400385	-1.406514	-0.005043	0.661715	2.806899	-0.005043	-1.406514	1.400385	0.450854	-1.744799	1.403722	0.285048	0.115906	1.641616	-1.261322	0.337433	0.21373	2.902938	0.337433	-1.261322	1.641616	-0.640878	-2.047592	1.642694	-1.032935	-1.42607	0	0	1	4	4	4	3851	385101	3851	
355	350	1940	BGR	GRC	BULGARIA	GREECE	1	1	1	0.926606	0.971831	0.078732	0.084788	-0.504693	-0.532547	 0.1488	0.566315	0.410566	0.489018	0.027787	0.155749	0.489018	0.410566	0.566315	0.414893	-0.561647	0.552726	-0.084801	-0.570908	0.594464	0.438664	0.517181	0.968849	0.1558	0.517181	0.438664	0.594464	0.589611	0.407513	0.120679	0.10025	0.084675	0	0	1	3	1	3	3856	385601	3856	
355	640	1940	BGR	TUR	BULGARIA	TURKEY	1	1	2	0.67485	0.629386	0.078732	0.37358	-0.504693	-0.04935	 0.1488	0.822297	0.133002	0.489018	0.536545	0.689296	0.489018	0.133002	0.822297	0.50284	-0.330454	0.559917	0.008732	-0.222996	0.37322	-0.283336	0.045838	0.368271	0.656556	0.045838	-0.283336	0.37322	-0.041546	-0.915065	0.193128	-0.537501	-0.853366	0	0	1	3	1	3	3857	385701	3857	
360	2	1940	ROU	USA	ROMANIA	UNITED STATES	1	1	5	-0.150756	-0.312232	0.106803	-0.255801	-0.652693	0.496165	 0.1488	1.641286	-0.759151	0.639743	0.238987	2.400437	0.639743	-0.759151	1.641286	-0.185477	-1.520163	1.488396	-0.718874	-1.09938	0.681559	-1.371575	-0.434852	0.704813	2.053134	-0.434852	-1.371575	0.681559	0.075501	-1.666761	0.230659	-0.522992	-0.670585	0	0	1	4	1	4	3711	371101	3711	
365	355	1940	RUS	BGR	RUSSIAN FEDERATION	BULGARIA	1	1	1	-0.265885	-0.133082	-0.16018	0.078732	-0.109998	-0.504693	 0.1488	1.35477	-1.215863	0.102794	0.674076	2.570633	0.102794	-1.215863	1.35477	0.516938	-1.541787	1.285479	0.284685	0.121723	1.630238	-1.008706	0.489018	0.147681	2.638944	0.489018	-1.008706	1.630238	-0.618985	-1.861026	1.615057	-1.060326	-1.486485	0	0	1	2	1	2	3859	385901	3859	
365	360	1940	RUS	ROU	RUSSIAN FEDERATION	ROMANIA	1	1	1	-0.118947	0.01066	-0.16018	0.106803	-0.109998	-0.652693	 0.1488	1.214792	-1.060431	0.102794	0.478446	2.275223	0.102794	-1.060431	1.214792	0.028141	-1.581985	1.165611	-0.281817	-0.542594	1.620162	-0.715926	0.639743	0.234465	2.336087	0.639743	-0.715926	1.620162	-0.168195	-1.481461	1.59606	-0.575064	-0.957831	0	0	1	4	1	4	3821	382101	3821	
365	360	1940	RUS	ROU	RUSSIAN FEDERATION	ROMANIA	1	1	1	-0.118947	0.01066	-0.16018	0.106803	-0.109998	-0.652693	 0.1488	1.214792	-1.060431	0.102794	0.478446	2.275223	0.102794	-1.060431	1.214792	0.028141	-1.581985	1.165611	-0.281817	-0.542594	1.620162	-0.715926	0.639743	0.234465	2.336087	0.639743	-0.715926	1.620162	-0.168195	-1.481461	1.59606	-0.575064	-0.957831	0	0	1	4	1	4	3542	354201	3542	USSR seizure of Bessarabia
365	360	1940	RUS	ROU	RUSSIAN FEDERATION	ROMANIA	1	1	1	-0.118947	0.01066	-0.16018	0.106803	-0.109998	-0.652693	 0.1488	1.214792	-1.060431	0.102794	0.478446	2.275223	0.102794	-1.060431	1.214792	0.028141	-1.581985	1.165611	-0.281817	-0.542594	1.620162	-0.715926	0.639743	0.234465	2.336087	0.639743	-0.715926	1.620162	-0.168195	-1.481461	1.59606	-0.575064	-0.957831	0	0	1	4	1	4	3811	381101	3811	
365	366	1940	RUS	EST	RUSSIAN FEDERATION	ESTONIA	1	1	1	0.824856	0.652355	-0.16018	-0.093608	-0.109998	-0.222321	 0.1488	0.280971	-0.076577	0.102794	0.725122	0.357547	0.102794	-0.076577	0.280971	0.182689	-0.351455	0.206433	-0.029288	-0.166727	0.390581	0.026959	0.210045	0.259837	0.363622	0.210045	0.026959	0.390581	0.121441	-0.713204	0.363871	-0.27535	-0.645431	0	0	1	4	1	4	505	50501	505	
365	367	1940	RUS	LVA	RUSSIAN FEDERATION	LATVIA	1	1	1	0.824856	0.652355	-0.16018	-0.093608	-0.109998	-0.155379	 0.1488	0.280971	-0.076577	0.102794	0.722563	0.357547	0.102794	-0.076577	0.280971	0.181774	-0.354013	0.206696	-0.031219	-0.169937	0.325077	-0.035097	0.145852	0.265323	0.360175	0.145852	-0.035097	0.325077	0.060465	-0.769775	0.297804	-0.334147	-0.701485	0	0	1	4	4	4	22	2201	22	USSR Occupation of Latvia
365	368	1940	RUS	LTU	RUSSIAN FEDERATION	LITHUANIA	1	1	1	0.761606	0.599789	-0.16018	-0.080779	-0.109998	-0.086865	 0.1488	0.345002	-0.141628	0.102794	0.831772	0.48663	0.102794	-0.141628	0.345002	0.263137	-0.309856	0.259502	0.093523	0.009409	0.322474	-0.162224	0.080988	0.159449	0.484699	0.080988	-0.162224	0.322474	-0.08494	-1.002775	0.306084	-0.521605	-0.941881	0	0	1	4	1	4	504	50401	504	
640	365	1940	TUR	RUS	TURKEY	RUSSIAN FEDERATION	1	2	1	-0.354686	-0.00339	0.37358	-0.16018	-0.04935	-0.109998	 0.1488	1.392888	-1.335002	0.045838	0.256337	2.72789	0.045838	-1.335002	1.392888	-0.635743	-2.078665	1.381138	-1.019325	-1.391157	1.438358	-1.310057	0.102794	0.682514	2.748415	0.102794	-1.310057	1.438358	0.565774	-1.627543	1.407073	0.375745	0.217002	0	0	1	3	3	3	3803	380301	3803	
2	255	1941	USA	DEU	UNITED STATES	GERMANY	1	5	1	-0.186352	-0.300781	-0.251224	0.045377	0.326983	0.15817	 0.1908	0.887283	-1.332021	-0.291932	0.483625	2.219303	-0.291932	-1.332021	0.887283	-0.258709	-1.848395	1.028468	-0.375711	-0.633898	1.045637	-1.259769	-0.143793	0.75908	2.305406	-0.143793	-1.259769	1.045637	0.490219	-1.500689	1.267237	0.591359	0.470899	0	0	1	4	5	5	414	41401	414	
200	350	1941	GBR	GRC	UNITED KINGDOM	GREECE	1	1	1	0.173954	0.195	1	0.195	0.139704	-0.176484	 0.1908	0.690724	-0.914784	-0.127253	0.834946	1.605508	-0.127253	-0.914784	0.690724	0.425729	-1.079838	0.796974	0.449451	0.366924	0.992848	-0.705937	0.166004	0.158095	1.698785	0.166004	-0.705937	0.992848	-0.437368	-1.547842	1.012967	-0.838203	-1.259155	0	0	1	4	1	4	3867	386701	3867	
200	355	1941	GBR	BGR	UNITED KINGDOM	BULGARIA	1	1	1	-0.316228	-0.112938	1	-0.112938	0.139704	-0.887069	 0.1908	1.199832	-1.372016	-0.127253	0.391808	2.571848	-0.127253	-1.372016	1.199832	-0.364345	-1.980208	1.249691	-0.618582	-0.922678	1.844844	-0.833239	0.882447	0.217402	2.678082	0.882447	-0.833239	1.844844	-0.251017	-1.615836	1.872509	-0.614651	-1.00595	0	0	1	2	1	2	3871	387101	3871	
200	375	1941	GBR	FIN	UNITED KINGDOM	FINLAND	1	1	1	-0.108465	-0.043878	1	-0.043878	0.139704	0.025855	 0.1908	0.981048	-1.17901	-0.127253	0.86503	2.160057	-0.127253	-1.17901	0.981048	0.689505	-1.31398	1.091125	0.732098	0.664613	1.085298	-1.12189	-0.023832	0.160544	2.207188	-0.023832	-1.12189	1.085298	-0.767538	-1.961346	1.105728	-1.166837	-1.586565	0	0	1	4	1	4	1786	178601	1786	
255	235	1941	DEU	PRT	GERMANY	PORTUGAL	1	1	1	-0.336226	-0.092158	0.045377	0.4875	0.15817	-0.271779	 0.1908	1.205391	-1.397418	-0.143793	0.783752	2.602809	-0.143793	-1.397418	1.205391	0.642538	-1.613666	1.318089	0.647112	0.538988	1.535903	-1.217769	0.257975	0.179691	2.753672	0.257975	-1.217769	1.535903	-0.722958	-2.038078	1.561741	-1.107274	-1.517428	0	0	1	4	1	4	3874	387401	3874	
255	235	1941	DEU	PRT	GERMANY	PORTUGAL	1	1	1	-0.336226	-0.092158	0.045377	0.4875	0.15817	-0.271779	 0.1908	1.205391	-1.397418	-0.143793	0.783752	2.602809	-0.143793	-1.397418	1.205391	0.642538	-1.613666	1.318089	0.647112	0.538988	1.535903	-1.217769	0.257975	0.179691	2.753672	0.257975	-1.217769	1.535903	-0.722958	-2.038078	1.561741	-1.107274	-1.517428	0	0	1	4	1	4	421	42101	421	
255	355	1941	DEU	BGR	GERMANY	BULGARIA	1	1	1	0.931381	0.927201	0.045377	-0.112938	0.15817	-0.887069	 0.1908	-0.077493	-0.209867	-0.143793	0.808932	0.132374	-0.143793	-0.209867	-0.077493	-0.102785	-0.400935	0.038826	-0.082	-0.177535	0.951967	0.810895	0.882447	0.172029	0.141072	0.882447	0.810895	0.951967	0.835163	-0.017076	0.976704	0.445915	0.031929	0	0	1	2	1	2	3868	386801	3868	
255	380	1941	DEU	SWE	GERMANY	SWEDEN	1	1	1	-0.186352	-0.052534	0.045377	-0.043878	0.15817	0.094739	 0.1908	1.045637	-1.259769	-0.143793	0.910782	2.305406	-0.143793	-1.259769	1.045637	0.839953	-1.348987	1.176602	0.926308	0.881699	1.103022	-1.231029	-0.086704	0.126408	2.334051	-0.086704	-1.231029	1.103022	-0.935985	-2.10462	1.121199	-1.354604	-1.7914	0	0	1	4	1	4	3805	380501	3805	
310	2	1941	HUN	USA	HUNGARY	UNITED STATES	1	1	5	-0.186352	-0.300781	0.045377	-0.251224	-0.832533	0.326983	 0.1908	1.760599	-0.675598	0.825707	0.160906	2.436197	0.825707	-0.675598	1.760599	-0.283598	-1.514691	1.627738	-0.836007	-1.255554	0.887283	-1.332021	-0.291932	0.631237	2.219303	-0.291932	-1.332021	0.887283	0.068885	-1.700784	0.366066	-0.636713	-0.821095	0	0	1	2	1	2	3712	371201	3712	
355	310	1941	BGR	HUN	BULGARIA	HUNGARY	1	1	1	0.931381	0.927201	-0.112938	0.045377	-0.887069	-0.832533	 0.1908	0.951967	0.810895	0.882447	0.154188	0.141072	0.882447	0.810895	0.951967	0.832647	-0.034917	0.815904	0.273678	-0.149228	0.896006	0.75353	0.825707	0.804449	0.142476	0.825707	0.75353	0.896006	0.868145	0.557979	0.186123	0.060486	-0.03729	0	0	1	4	1	4	3505	350501	3505	
355	365	1941	BGR	RUS	BULGARIA	RUSSIAN FEDERATION	1	1	1	0.105107	0.224239	-0.112938	0.149492	-0.887069	-0.316104	 0.1908	1.624746	-0.20659	0.882447	0.251159	1.831336	0.882447	-0.20659	1.624746	0.253366	-0.955431	1.403112	-0.342689	-0.71711	1.183776	-0.682588	0.301285	0.311255	1.866364	0.301285	-0.682588	1.183776	-0.101672	-1.371333	0.909109	-0.720711	-1.065083	0	0	1	5	4	5	518	51801	518	
360	310	1941	ROU	HUN	ROMANIA	HUNGARY	1	1	1	0.931381	0.927201	-0.112938	0.045377	-0.619214	-0.832533	 0.1908	0.677511	0.532045	0.605427	0.165577	0.145466	0.605427	0.532045	0.677511	0.556131	-0.302378	0.577266	0.038674	-0.378537	0.896006	0.75353	0.825707	0.798163	0.142476	0.825707	0.75353	0.896006	0.867249	0.551694	0.412777	0.283102	0.182183	0	0	1	3	1	3	3870	387001	3870	
360	365	1941	ROU	RUS	ROMANIA	RUSSIAN FEDERATION	1	1	1	0.105107	0.224239	-0.112938	0.149492	-0.619214	-0.316104	 0.1908	1.434015	-0.446727	0.605427	0.339064	1.880742	0.605427	-0.446727	1.434015	0.190964	-1.107663	1.228737	-0.344782	-0.67525	1.183776	-0.682588	0.301285	0.310276	1.866364	0.301285	-0.682588	1.183776	-0.1035	-1.372312	0.995926	-0.636211	-0.981073	1	3821	1	2	1	2	3872	387201	3872	
365	355	1941	RUS	BGR	RUSSIAN FEDERATION	BULGARIA	1	1	1	0.105107	0.224239	0.149492	-0.112938	-0.316104	-0.887069	 0.1908	1.183776	-0.682588	0.301285	0.291292	1.866364	0.301285	-0.682588	1.183776	-0.138931	-1.391296	1.096014	-0.581047	-0.935401	1.624746	-0.20659	0.882447	0.271647	1.831336	0.882447	-0.20659	1.624746	0.290886	-0.934943	1.542903	-0.155133	-0.51931	0	0	1	3	1	3	3869	386901	3869	
255	380	1942	DEU	SWE	GERMANY	SWEDEN	1	1	1	-0.120972	-0.034415	0.157798	-0.050572	0.28613	0.188611	 0.1982	0.855542	-1.258798	-0.25659	0.941992	2.11434	-0.25659	-1.258798	0.855542	0.732894	-1.316806	1.097248	0.945595	0.916591	0.948394	-1.213952	-0.170915	0.112762	2.162346	-0.170915	-1.213952	0.948394	-0.970122	-2.10119	0.977327	-1.384808	-1.828427	0	0	1	4	4	4	3806	380601	3806	
325	380	1942	ITA	SWE	ITALY	SWEDEN	1	1	1	-0.09759	-0.028006	-0.072232	-0.050572	-0.331672	0.188611	 0.1982	1.376774	-0.906836	0.316573	0.841441	2.283609	0.316573	-0.906836	1.376774	1.014686	-1.065395	1.110396	0.669029	0.589749	0.923769	-1.192713	-0.170915	0.131014	2.116482	-0.170915	-1.192713	0.923769	-0.915425	-2.061699	0.882294	-1.391393	-1.825886	0	0	1	4	1	4	3721	372101	3721	
2	325	1943	USA	ITA	UNITED STATES	ITALY	1	5	1	-0.104828	-0.16641	-0.300768	-0.073771	-0.591293	-0.30057	 0.1971	1.570755	-0.741705	0.5769	0.237916	2.31246	0.5769	-0.741705	1.570755	-0.191533	-1.503789	1.433501	-0.709829	-1.090871	1.358609	-0.934517	0.28607	0.351208	2.293126	0.28607	-0.934517	1.358609	-0.129152	-1.583308	1.155997	-0.656159	-0.980555	1	258	1	2	1	2	3716	371601	3716	
200	325	1943	GBR	ITA	UNITED KINGDOM	ITALY	1	1	1	-0.196116	-0.073771	1	-0.073771	-0.478895	-0.30057	 0.1971	1.563034	-0.934981	0.463028	0.196253	2.498014	0.463028	-0.934981	1.563034	-0.444737	-1.738727	1.472163	-0.937481	-1.339354	1.437649	-1.040353	0.28607	0.47867	2.478003	0.28607	-1.040353	1.437649	0.145792	-1.561683	1.216012	-0.33651	-0.597175	1	258	1	2	1	2	3716	371601	3716	
225	255	1943	CHE	DEU	SWITZERLAND	GERMANY	1	1	1	-0.130066	-0.035112	-0.05164	0.156136	0.242851	0.414235	 0.1971	0.906739	-1.247175	-0.218794	0.12302	2.153914	-0.218794	-1.247175	0.906739	-0.9822	-2.124155	0.933655	-1.393774	-1.832264	0.740318	-1.321984	-0.366331	0.947421	2.062302	-0.366331	-1.321984	0.740318	0.631884	-1.374563	0.947609	0.812884	0.786595	0	0	1	3	2	3	1788	178801	1788	
255	230	1943	DEU	ESP	GERMANY	SPAIN	1	1	1	-0.187317	-0.049907	0.156136	0.232426	0.414235	0.231147	 0.1971	0.803618	-1.3679	-0.366331	0.895337	2.171518	-0.366331	-1.3679	0.803618	0.57634	-1.472563	1.131608	0.851998	0.799666	0.979182	-1.292588	-0.208512	0.271269	2.27177	-0.208512	-1.292588	0.979182	-0.676327	-2.021319	1.078556	-0.941319	-1.305684	0	0	1	2	1	2	3884	388401	3884	
255	325	1943	DEU	ITA	GERMANY	ITALY	1	1	1	0.82717	0.819288	0.156136	-0.073771	0.414235	-0.30057	 0.1971	-0.209779	-0.51963	-0.366331	0.842485	0.309851	-0.366331	-0.51963	-0.209779	-0.258585	-0.677145	0.09885	-0.028714	-0.107471	0.465378	0.103273	0.28607	0.162535	0.362105	0.28607	0.103273	0.465378	0.162128	-0.734192	0.52492	-0.197063	-0.615795	0	0	1	4	5	5	3717	371701	3717	
365	380	1943	RUS	SWE	RUSSIAN FEDERATION	SWEDEN	1	1	1	-0.120972	-0.054205	0.361434	-0.05164	-0.906538	0.247172	 0.1971	1.763363	-0.517409	0.902718	0.614668	2.280772	0.902718	-0.517409	1.763363	0.884508	-0.902741	1.208492	0.13697	-0.055696	0.892907	-1.241131	-0.222584	0.19921	2.134037	-0.222584	-1.241131	0.892907	-0.81601	-2.041921	0.713077	-1.396235	-1.79663	0	0	1	4	1	4	3722	372201	3722	
255	235	1944	DEU	PRT	GERMANY	PORTUGAL	1	1	1	-0.128388	-0.04447	0.238743	0.437465	0.18282	-0.326259	 0.1147	0.961652	-1.217976	-0.165769	0.794585	2.179628	-0.165769	-1.217976	0.961652	0.513923	-1.423391	1.093369	0.542933	0.440225	1.399064	-0.946261	0.311253	0.17029	2.345325	0.311253	-0.946261	1.399064	-0.546876	-1.775971	1.427293	-0.933502	-1.348357	0	0	1	4	1	4	1696	169601	1696	
255	310	1944	DEU	HUN	GERMANY	HUNGARY	1	1	1	0.384615	0.459459	0.238743	0.238743	0.18282	-0.510297	 0.1147	0.435925	-0.746209	-0.165769	0.959166	1.182134	-0.165769	-0.746209	0.435925	0.387654	-0.787043	0.594925	0.526237	0.50582	1.103679	-0.197324	0.494676	0.027663	1.301003	0.494676	-0.197324	1.103679	-0.161334	-1.169661	1.108265	-0.642917	-1.129086	0	0	1	4	1	4	1695	169501	1695	
255	310	1944	DEU	HUN	GERMANY	HUNGARY	1	1	1	0.384615	0.459459	0.238743	0.238743	0.18282	-0.510297	 0.1147	0.435925	-0.746209	-0.165769	0.959166	1.182134	-0.165769	-0.746209	0.435925	0.387654	-0.787043	0.594925	0.526237	0.50582	1.103679	-0.197324	0.494676	0.027663	1.301003	0.494676	-0.197324	1.103679	-0.161334	-1.169661	1.108265	-0.642917	-1.129086	0	0	1	4	4	4	1790	179001	1790	
255	355	1944	DEU	BGR	GERMANY	BULGARIA	1	1	1	-0.071611	-0.025367	0.238743	-0.045835	0.18282	-0.623829	 0.1147	0.902003	-1.166228	-0.165769	0.93924	2.068231	-0.165769	-1.166228	0.902003	0.776338	-1.226988	1.0577	0.901654	0.871274	1.568817	-0.673893	0.61015	0.034378	2.24271	0.61015	-0.673893	1.568817	-0.596792	-1.639515	1.574516	-1.073904	-1.556715	0	0	1	4	5	5	3827	382701	3827	
355	640	1944	BGR	TUR	BULGARIA	TURKEY	1	1	2	-0.105409	-0.049164	-0.045835	0.564863	-0.623829	0.240185	 0.1147	1.592526	-0.718892	0.61015	0.218956	2.311418	0.61015	-0.718892	1.592526	-0.212794	-1.499936	1.45893	-0.736911	-1.127434	0.882998	-1.224171	-0.216454	0.713204	2.107169	-0.216454	-1.224171	0.882998	0.278671	-1.510967	0.447837	-0.299888	-0.443286	0	0	1	4	4	4	3828	382801	3828	
360	310	1944	ROU	HUN	ROMANIA	HUNGARY	1	1	1	-0.071611	-0.025367	-0.045835	0.238743	-0.503738	-0.510297	 0.1147	1.485106	-0.761065	0.488055	0.095391	2.246171	0.488055	-0.761065	1.485106	-0.546799	-1.665673	1.43855	-1.04566	-1.497964	1.489846	-0.756451	0.494676	0.73158	2.246297	0.494676	-0.756451	1.489846	0.886894	-1.024872	1.132795	0.395633	0.261423	0	0	1	5	4	5	3826	382601	3826	
365	355	1944	RUS	BGR	RUSSIAN FEDERATION	BULGARIA	1	1	1	-0.100791	-0.052015	0.329948	-0.045835	-0.791101	-0.623829	 0.1147	1.69128	-0.583807	0.782675	0.704202	2.275087	0.782675	-0.583807	1.69128	1.018313	-0.879606	1.140118	0.319253	0.171354	1.589313	-0.712728	0.61015	0.073438	2.302041	0.61015	-0.712728	1.589313	-0.54367	-1.639289	1.531835	-1.064429	-1.52771	1	258	1	4	1	4	262	26201	262	
640	255	1944	TUR	DEU	TURKEY	GERMANY	1	2	1	0.622752	0.498866	0.564863	0.238743	0.240185	0.18282	 0.1147	0.14502	-0.567897	-0.216454	0.24033	0.712917	-0.216454	-0.567897	0.14502	-0.396562	-1.327567	0.197041	-0.724376	-1.104211	0.20004	-0.523687	-0.165769	0.803665	0.723727	-0.165769	-0.523687	0.20004	0.057947	-0.720022	0.373997	0.133737	0.035569	0	0	1	4	1	4	614	61401	614	
365	640	1945	RUS	TUR	RUSSIAN FEDERATION	TURKEY	2	1	2	0.138039	0.229375	0.247094	0.516106	0.529673	-1	 0.3459	0.340425	-1.164469	-0.462504	0.798336	1.504894	-0.462504	-1.164469	0.340425	0.036943	-1.366133	0.709659	0.305345	0.204513	1.676217	-0.047705	1	0.120596	1.723921	1	-0.047705	1.676217	0.160193	-0.927109	1.731993	-0.223733	-0.663435	0	0	1	3	3	3	252	25201	252	
2	345	1946	USA	xxx	UNITED STATES	None	1	5	1	-0.09759	-0.035511	1	-0.035511	0.557542	-0.701733	 0.2255	0.560893	-1.356041	-0.485338	0.821415	1.916934	-0.485338	-1.356041	0.560893	0.218558	-1.534626	0.959557	0.52793	0.438637	1.636491	-0.649832	0.690209	0.145109	2.286323	0.690209	-0.649832	1.636491	-0.318066	-1.504723	1.706918	-0.675084	-1.10253	0	0	1	3	4	4	3193	319301	3193	
200	345	1946	GBR	xxx	UNITED KINGDOM	None	1	1	1	0.129233	0.087345	-0.042723	-0.035511	-0.349333	-0.701733	 0.2255	1.190896	-0.630425	0.333965	0.554853	1.82132	0.333965	-0.630425	1.190896	0.38014	-1.075572	1.005594	-0.027735	-0.250309	1.478372	-0.344362	0.690209	0.189095	1.822734	0.690209	-0.344362	1.478372	0.000308	-1.155267	1.415221	-0.468296	-0.873749	0	0	1	3	4	4	3192	319201	3192	
339	200	1946	ALB	GBR	ALBANIA	UNITED KINGDOM	1	1	1	-0.104257	-0.06089	-0.021926	-0.042723	-0.546014	-0.349333	 0.2255	1.539757	-0.773077	0.530833	0.035595	2.312835	0.530833	-0.773077	1.539757	-0.690752	-1.737482	1.520862	-1.191849	-1.674052	1.396207	-0.9036	0.333965	0.905687	2.299807	0.333965	-0.9036	1.396207	1.179305	-0.997913	0.915438	0.65138	0.604223	0	0	1	4	3	4	4	401	4	Corfu Channel
350	339	1946	GRC	ALB	GREECE	ALBANIA	1	1	1	-0.057735	-0.021926	-0.015385	-0.021926	-0.198408	-0.546014	 0.2255	1.232216	-0.943582	0.187023	0.200066	2.175797	0.187023	-0.943582	1.232216	-0.508279	-1.743516	1.194798	-0.945663	-1.34563	1.504821	-0.713225	0.530833	0.681233	2.218046	0.530833	-0.713225	1.504821	0.79778	-1.031993	1.377415	0.51099	0.351606	0	0	1	4	4	4	2371	237101	2371	Albania vs. Greece 1946-47
350	339	1948	GRC	ALB	GREECE	ALBANIA	1	1	1	-0.057735	-0.02006	-0.076154	-0.108465	-0.021692	-0.487218	 0.1699	1.077372	-1.045794	0.020092	0.214994	2.123165	0.020092	-1.045794	1.077372	-0.589327	-1.8308	1.073052	-0.98615	-1.378653	1.462122	-0.755244	0.471403	0.708224	2.217366	0.471403	-0.755244	1.462122	0.815147	-1.04702	1.447892	0.655029	0.509141	0	0	1	4	4	4	1284	128401	1284	Greece vs. Albania of 1948
365	2	1948	RUS	USA	RUSSIAN FEDERATION	UNITED STATES	5	1	5	-0.6	-0.298882	-0.298882	1	-0.15206	0.984363	 0.2605	1.687195	-1.559723	0.14269	0.238607	3.246918	0.14269	-1.559723	1.687195	-0.784985	-2.321116	1.653148	-1.199728	-1.580425	0.75212	-1.79238	-0.816909	0.970007	2.5445	-0.816909	-1.79238	0.75212	0.675803	-1.822373	0.613709	0.522396	0.5074	0	0	1	4	4	4	26	2601	26	Berlin blockade
365	200	1948	RUS	GBR	RUSSIAN FEDERATION	UNITED KINGDOM	1	1	1	0.054841	0.128064	-0.298882	-0.257708	0.049187	-0.126519	 0.1699	0.898809	-0.974391	-0.045229	0.592575	1.8732	-0.045229	-0.974391	0.898809	0.13562	-1.381816	0.92561	-0.041292	-0.245004	1.061981	-0.866825	0.118425	0.376052	1.928806	0.118425	-0.866825	1.061981	-0.141494	-1.490773	1.078989	-0.436459	-0.748434	0	0	1	4	4	4	26	2601	26	Berlin blockade
365	220	1948	RUS	FRA	RUSSIAN FEDERATION	FRANCE	1	1	1	0.129904	0.253865	-0.298882	-0.193476	0.049187	-0.474885	 0.1699	0.823061	-0.900998	-0.045229	0.579093	1.724059	-0.045229	-0.900998	0.823061	0.097393	-1.321905	0.849253	-0.086869	-0.297322	1.297673	-0.533217	0.458996	0.268607	1.830889	0.458996	-0.533217	1.297673	-0.041427	-1.26461	1.309821	-0.394975	-0.760672	0	0	1	4	4	4	26	2601	26	Berlin blockade
345	339	1949	xxx	ALB	None	ALBANIA	1	1	1	-0.04	-0.013514	-0.100282	-0.100282	0.198171	-0.014713	 0.2300	0.854276	-1.14517	-0.179395	0.905708	1.999445	-0.179395	-1.14517	0.854276	0.665744	-1.239462	1.016755	0.781077	0.733931	1.05341	-1.031788	0.013618	0.132305	2.085197	0.013618	-1.031788	1.05341	-0.755905	-1.899482	1.077145	-1.166017	-1.599864	0	0	1	4	4	4	2328	232801	2328	Yugoslavia vs. Albania of 1949
